,n.name,n.code,score
1144,Yates Airport,XS89,40.0
2940,San Clemente Island Naval Auxiliary Landing Field,KNUC,40.0
22,Tokyo Haneda International Airport,RJTT,39.0
192,Telluride Regional Airport,KTEX,39.0
426,Redlands Municipal Airport,KREI,39.0
708,Mason City Municipal Airport,KMCW,39.0
841,Carroll County Regional Jack B Poage Field,KDMW,39.0
1151,Anoka County-Blaine (Janes Field) Airport,KANE,39.0
4,Singapore Changi Airport,WSSS,39.0
647,Gillespie County Airport,KT82,39.0
200,Oceanside Municipal Airport,KOKB,38.0
1026,Rochester International Airport,KRST,38.0
1034,Bishop International Airport,KFNT,38.0
870,Douthitt Strip,23CN,38.0
590,Houston Southwest Airport,KAXH,38.0
985,Clearwater Air Park,KCLW,38.0
1480,Aurora Municipal Airport,KARR,37.0
1554,Hagerstown Regional Richard A Henson Field,KHGR,37.0
507,Bermuda Dunes Airport,KUDD,37.0
234,Eagle Field,09PA,37.0
49,Humberto Delgado Airport (Lisbon Portela Airport),LPPT,37.0
400,Renton Municipal Airport,KRNT,37.0
641,Luis Munoz Marin International Airport,TJSJ,37.0
2048,Larry D Boven Airport,2MI3,37.0
295,Rio Vista Hills Airport,AZ64,37.0
271,Cataney Airport,PN62,37.0
488,Cuyahoga County Airport,KCGF,36.0
259,Gainesville Municipal Airport,KGLE,36.0
793,Igor I Sikorsky Memorial Airport,KBDR,36.0
633,Waterloo Regional Airport,KALO,36.0
2184,Kindelberger Landing Strip,24PA,36.0
950,Central Illinois Regional Airport at Bloomington-Normal,KBMI,36.0
1050,Lake in the Hills Airport,K3CK,35.0
615,Aurora State Airport,KUAO,35.0
392,Big Bear City Airport,KL35,35.0
1744,Burke Lakefront Airport,KBKL,35.0
213,Bowman Field,KLOU,35.0
1257,Houston Executive Airport,KTME,35.0
456,Carter Airport,FL57,35.0
265,Grand Prairie Municipal Airport,KGPM,35.0
563,Spruce Creek Airport,7FL6,34.0
2250,Beaver County Airport,KBVI,34.0
1017,Sanford-Lee County Regional Airport,KTTA,34.0
2909,Corpus Christi Naval Air Station/Truax Field,KNGP,34.0
290,Merrill Field,PAMR,34.0
377,Meadows Field,KBFL,34.0
812,Thomson Airfield,6FD7,34.0
56,Cancún International Airport,MMUN,34.0
1683,Nogales International Airport,KOLS,34.0
935,New Bedford Regional Airport,KEWB,33.0
129,Johnston County Airport,KJNX,33.0
825,Felts Field,KSFF,33.0
779,Hidden Lake Airport,FA40,33.0
2336,Kissimmee Gateway Airport,KISM,33.0
13,Ninoy Aquino International Airport,RPLL,33.0
795,Colorado Air and Space Port,KFTG,33.0
2102,Tracy Municipal Airport,KTCY,32.0
161,Lebanon Municipal Airport,KLEB,32.0
909,Worcester Regional Airport,KORH,32.0
128,Millard Airport,KMLE,32.0
1767,DuBois Regional Airport,KDUJ,32.0
357,Majors Airport,KGVT,32.0
1181,Flagler Executive Airport,KXFL,32.0
410,Columbia Airport,KO22,32.0
44,Brussels Airport,EBBR,32.0
948,Donaldson Field Airport,KGYH,32.0
14,Luxembourg-Findel International Airport,ELLX,32.0
879,Copenhagen Kastrup Airport,EKCH,32.0
612,Council Bluffs Municipal Airport,KCBF,31.0
784,Woods Airport,77TX,31.0
644,Auburn Municipal Airport,KS50,31.0
757,Torrey Pines Gliderport,CA84,31.0
1027,Plymouth Municipal Airport,KPYM,31.0
742,Flabob Airport,KRIR,31.0
1259,Lake Persimmon Airstrip,03FA,31.0
1668,Keflavik International Airport,BIKF,31.0
966,Monmouth Executive Airport,KBLM,31.0
454,Orcas Island Airport,KORS,31.0
1036,Clark Regional Airport,KJVY,30.0
282,Odom's Roost Airport,76OK,30.0
79,Yolo County Davis Woodland Winters Airport,KDWA,30.0
1316,Pegasus Airpark,5AZ3,30.0
717,Horace Williams Airport,KIGX,30.0
8,Kansai International Airport,RJBB,30.0
476,St Louis Regional Airport,KALN,30.0
2118,Sebring Regional Airport,KSEF,30.0
875,Madison County Executive Airport-Tom Sharp Jr Field,KMDQ,30.0
817,Smyrna Airport,KMQY,30.0
585,Arnold Palmer Regional Airport,KLBE,29.0
